Nombre_empresa,Apellido,conteo
SOCIEDAD DE INVERSIONES NORTE SUR S.A.,SANTA CRUZ,1.0
SOCIEDAD DE INVERSIONES NORTE SUR S.A.,SILVA,1.0
SOCIEDAD DE INVERSIONES NORTE SUR S.A.,VALDES,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,BARAONA,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,CONTESSE,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,DIAZ,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,FICA,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,GANA,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,GARRIDO,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,GUERRERO,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,GUILISASTI,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,GUTIERREZ,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,ILLANES,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,IZQUIERDO,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,LEROU,2.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,MARTINEZ,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,MENENDEZ,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,MOLINA,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,MORALES,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,MORAN,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,PHILIPPI,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,PHILLIPS,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,PONCE,4.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,RAZMILIC,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,SAENZ,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,SOZA,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,TAGLE,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,URZUA,1.0
SOCIEDAD DE INVERSIONES ORO BLANCO S.A.,VALENZUELA,2.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,CONTESSE,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,FICA,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,GANA,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,GARRIDO,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,GUERRERO,2.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,GUILISASTI,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,HUIDOBRO,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,ILLANES,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,LEROU,2.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,MORALES,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,MORAN,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,NOVOA,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,PHILLIPS,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,PONCE,6.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,SAENZ,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,SOZA,1.0
SOCIEDAD DE INVERSIONES PAMPA CALICHERA S.A.,VALENZUELA,2.0
SOCIEDAD DE RECREACION EL ARRAYAN S.A.,CONTRERAS,2.0
SOCIEDAD DE RECREACION EL ARRAYAN S.A.,GONZALEZ,2.0
SOCIEDAD DE RECREACION EL ARRAYAN S.A.,LEIVA,1.0
SOCIEDAD DE RECREACION EL ARRAYAN S.A.,MARIN,1.0
SOCIEDAD DE RECREACION EL ARRAYAN S.A.,PALMA,1.0
SOCIEDAD DE RECREACION EL ARRAYAN S.A.,RODRIGUEZ,1.0
SOCIEDAD DE RECREACION EL ARRAYAN S.A.,SANHUEZA,1.0
SOCIEDAD DE RECREACION EL ARRAYAN S.A.,SEPULVEDA,1.0
SOCIEDAD DE RECREACION EL ARRAYAN S.A.,SOTOMAYOR,1.0
SOCIEDAD DE RENTAS COMERCIALES S.A.,AGUERO,1.0
SOCIEDAD DE RENTAS COMERCIALES S.A.,DEL RIO,3.0
SOCIEDAD DE RENTAS COMERCIALES S.A.,GOUDIE,3.0
SOCIEDAD EDUCATIVA LEONARDO DA VINCI S.A.,BRICENO,1.0
SOCIEDAD EDUCATIVA LEONARDO DA VINCI S.A.,MUNOZ,1.0
SOCIEDAD EDUCATIVA LEONARDO DA VINCI S.A.,OLIVARES,1.0
SOCIEDAD EDUCATIVA LEONARDO DA VINCI S.A.,SEPULVEDA,1.0
SOCIEDAD EDUCATIVA LEONARDO DA VINCI S.A.,SILVA,1.0
SOCIEDAD EDUCATIVA LEONARDO DA VINCI S.A.,VERA,1.0
SOCIEDAD HIPODROMO CHILE S.A.,CORREA,1.0
SOCIEDAD HIPODROMO CHILE S.A.,CUNEO,1.0
SOCIEDAD HIPODROMO CHILE S.A.,DOMINGUEZ,1.0
SOCIEDAD HIPODROMO CHILE S.A.,ECHEVERRIA,1.0
SOCIEDAD HIPODROMO CHILE S.A.,GIL,1.0
SOCIEDAD HIPODROMO CHILE S.A.,GOMEZ,1.0
SOCIEDAD HIPODROMO CHILE S.A.,LABBE,1.0
SOCIEDAD HIPODROMO CHILE S.A.,LIRA,1.0
SOCIEDAD HIPODROMO CHILE S.A.,PAVEZ,1.0
SOCIEDAD HIPODROMO CHILE S.A.,REYES,1.0
SOCIEDAD HIPODROMO CHILE S.A.,RODRIGUEZ,1.0
SOCIEDAD HIPODROMO CHILE S.A.,SALINAS,1.0
SOCIEDAD HIPODROMO CHILE S.A.,SOLARI,2.0
SOCIEDAD HIPODROMO CHILE S.A.,VERGARA,1.0
SOCIEDAD INMOBILIARIA AUTODROMO Y CAMPO DE DEPORTES LAS VIZCACHAS LIMITADA Y COMPAÑIA POR ACCIONES,EGUIGUREN,2.0
SOCIEDAD INMOBILIARIA AUTODROMO Y CAMPO DE DEPORTES LAS VIZCACHAS LIMITADA Y COMPAÑIA POR ACCIONES,GANA,3.0
SOCIEDAD INMOBILIARIA AUTODROMO Y CAMPO DE DEPORTES LAS VIZCACHAS LIMITADA Y COMPAÑIA POR ACCIONES,MATTE,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,CABRERA,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,CONTRERAS,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,ESPINOZA,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,FIGUEROA,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,GOMEZ,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,HENRIQUEZ,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,HERRERA,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,JARA,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,JOFRE,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,NOVOA,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,REBOLLEDO,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,RODRIGUEZ,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,SAEZ,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,SEGUEL,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,SUAREZ,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,TORRES,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,VASQUEZ,1.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,VERGARA,2.0
SOCIEDAD INMOBILIARIA BELLAVISTA S.A.,VIDAL,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,ACHONDO,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,CASTRO,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,CRUZAT,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,DEL SOLAR,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,GONZALEZ,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,HENRIQUEZ,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,JARPA,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,LOPEZ,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,MOLINA,2.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,PAROT,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,PIZARRO,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,RAMIREZ,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,RUIZ,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,VASQUEZ,1.0
SOCIEDAD INMOBILIARIA VIÑA DEL MAR S.A.,ZANARTU,1.0
SOCIEDAD MATRIZ SAAM S.A.,ALVAREZ,1.0
SOCIEDAD MATRIZ SAAM S.A.,AVENDANO,1.0
SOCIEDAD MATRIZ SAAM S.A.,BUC,1.0
SOCIEDAD MATRIZ SAAM S.A.,BUCHI,1.0
SOCIEDAD MATRIZ SAAM S.A.,CLARO,1.0
SOCIEDAD MATRIZ SAAM S.A.,CORTES,1.0
SOCIEDAD MATRIZ SAAM S.A.,CRAIG,1.0
SOCIEDAD MATRIZ SAAM S.A.,FERNANDEZ,1.0
SOCIEDAD MATRIZ SAAM S.A.,FONTBONA,1.0
SOCIEDAD MATRIZ SAAM S.A.,GUTIERREZ,2.0
SOCIEDAD MATRIZ SAAM S.A.,HASBUN,1.0
SOCIEDAD MATRIZ SAAM S.A.,LUKSIC,2.0
SOCIEDAD MATRIZ SAAM S.A.,MACKENNA,1.0
SOCIEDAD MATRIZ SAAM S.A.,MARTINEZ,1.0
SOCIEDAD MATRIZ SAAM S.A.,MONTES,1.0
SOCIEDAD MATRIZ SAAM S.A.,PEREZ,1.0
SOCIEDAD MATRIZ SAAM S.A.,PHILIPPI,1.0
SOCIEDAD MATRIZ SAAM S.A.,SCHIESS,1.0
SOCIEDAD MATRIZ SAAM S.A.,VALDIVIESO,1.0
SOCIEDAD MATRIZ SAAM S.A.,VERGARA,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,ALVAREZ,2.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,BALMACEDA,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,BAUDRAND,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,BELTRAN,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,BESA,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,CARRASCO,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,CORREA,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,CRUZ,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,DEL SOLAR,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,ECHEVERRIA,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,FERRER,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,FIGUEROA,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,GAMBOA,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,GARCIA,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,GAZMURI,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,ILLANES,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,LAGOS,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,LOPEZ,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,MENDEZ,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,MUNITA,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,NAVARRO,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,OVALLE,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,PALMA,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,PENAFIEL,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,PRADO,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,RIOSECO,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,RODRIGUEZ,1.0
SOCIEDAD NACIONAL DE OLEODUCTOS S.A.,URRUTIA,1.0
SOCIEDAD PESQUERA COLOSO S.A.,BAEZA,1.0
SOCIEDAD PESQUERA COLOSO S.A.,CACERES,1.0
SOCIEDAD PESQUERA COLOSO S.A.,CASTRO,1.0
SOCIEDAD PESQUERA COLOSO S.A.,CONTRERAS,1.0
SOCIEDAD PESQUERA COLOSO S.A.,CORBO,1.0
SOCIEDAD PESQUERA COLOSO S.A.,GARDEWEG,1.0
SOCIEDAD PESQUERA COLOSO S.A.,JIMENEZ,1.0
SOCIEDAD PESQUERA COLOSO S.A.,LECAROS,2.0
SOCIEDAD PESQUERA COLOSO S.A.,LIOI,1.0
SOCIEDAD PESQUERA COLOSO S.A.,MENENDEZ,2.0
SOCIEDAD PESQUERA COLOSO S.A.,OSSA,1.0
SOCIEDAD PESQUERA COLOSO S.A.,RUIZTAGLE,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,ALCALDE,3.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,ALFONSO,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,ARRIAGADA,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,BARRIGA,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,BARROS,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,COVARRUBIAS,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,DIEZ,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,GARCIA,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,GOMEZ,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,GONZALEZ,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,HERRERA,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,HUIDOBRO,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,JIMENEZ,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,LEON,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,MACKENNA,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,MATUS,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,MONTERO,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,ORELLANA,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,PEREZ,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,PICKERING,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,PRIETO,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,QUIROZ,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,TAGLE,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,UNDURRAGA,2.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,VALENTE,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,VARELA,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,VEGA,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,VIAS,1.0
SOCIEDAD PROCESADORA DE LECHE DEL SUR S.A.,WALKER,1.0
SOCIEDAD PUNTA DEL COBRE S.A.,BENITEZ,1.0
SOCIEDAD PUNTA DEL COBRE S.A.,BUC,1.0
SOCIEDAD PUNTA DEL COBRE S.A.,BUCHI,1.0
SOCIEDAD PUNTA DEL COBRE S.A.,ECHEVERRIA,1.0
SOCIEDAD PUNTA DEL COBRE S.A.,FERNANDEZ,2.0
SOCIEDAD PUNTA DEL COBRE S.A.,GIL,1.0
SOCIEDAD PUNTA DEL COBRE S.A.,HURTADO,2.0
SOCIEDAD PUNTA DEL COBRE S.A.,IBANEZ,1.0
SOCIEDAD PUNTA DEL COBRE S.A.,IZQUIERDO,2.0
SOCIEDAD PUNTA DEL COBRE S.A.,LATORRE,1.0
SOCIEDAD PUNTA DEL COBRE S.A.,MACAULIFFE,2.0
SOCIEDAD PUNTA DEL COBRE S.A.,MENENDEZ,1.0
SOCIEDAD PUNTA DEL COBRE S.A.,PARODI,1.0
SOCIEDAD PUNTA DEL COBRE S.A.,REYES,1.0
SOCIEDAD PUNTA DEL COBRE S.A.,VICUNA,2.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,BAEZA,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,BUC,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,BUCHI,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,CASTELLON,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,CONTESSE,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,DIAZ,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,EYZAGUIRRE,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,FICA,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,GUZMAN,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,JOFRE,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,LARRAIN,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,LEROU,2.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,MASSU,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,MIRANDA,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,MONTERO,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,MUNOZ,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,NOVOA,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,PONCE,2.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,REBOLLEDO,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,RIVEROS,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,SALAS,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,TARE,1.0
SOCIEDAD QUIMICA Y MINERA DE CHILE S.A.,UGARTE,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,CABEZAS,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,GOMEZ,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,HENRIQUEZ,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,JARA,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,JOFRE,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,LAVIN,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,LOPEZ,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,MUNOZ,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,NOVOA,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,REBOLLEDO,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,RIVERA,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,SAEZ,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,SEGUEL,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,SUAREZ,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,TORRES,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,VASQUEZ,1.0
SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,VERGARA,2.0
SOCOVESA S.A.,AMUNATEGUI,1.0
SOCOVESA S.A.,BARROS,1.0
SOCOVESA S.A.,CASTRO,1.0
SOCOVESA S.A.,COX,1.0
SOCOVESA S.A.,DOMINGUEZ,1.0
SOCOVESA S.A.,DONOSO,1.0
SOCOVESA S.A.,GELLONA,1.0
SOCOVESA S.A.,IZQUIERDO,1.0
SOCOVESA S.A.,MENA,1.0
SOCOVESA S.A.,MORALES,1.0
SOCOVESA S.A.,SILVA,1.0
SOCOVESA S.A.,TOCORNAL,1.0
SOCOVESA S.A.,VIAL,1.0
SODIMAC S.A.,CORTES,1.0
SODIMAC S.A.,CUNEO,2.0
SODIMAC S.A.,DEL RIO,2.0
SODIMAC S.A.,GARCIA,1.0
SODIMAC S.A.,GOMEZ,1.0
SODIMAC S.A.,GOUDIE,2.0
SODIMAC S.A.,HELLER,1.0
SODIMAC S.A.,MAJLUF,1.0
SODIMAC S.A.,RIOSECO,1.0
SODIMAC S.A.,Rojas,1.0
SODIMAC S.A.,SOLARI,6.0
SONDA S.A.,BETTELEY,2.0
SONDA S.A.,CONCHA,1.0
SONDA S.A.,CORREA,2.0
SONDA S.A.,DIEZ,1.0
SONDA S.A.,EGUIGUREN,1.0
SONDA S.A.,FUENZALIDA,1.0
SONDA S.A.,GOMEZ,1.0
SONDA S.A.,GUTIERREZ,1.0
SONDA S.A.,GUZMAN,1.0
SONDA S.A.,HURTADO,1.0
SONDA S.A.,LEHUEDE,1.0
SONDA S.A.,MATTE,1.0
SONDA S.A.,MORALES,1.0
SONDA S.A.,NAVARRO,4.0
SONDA S.A.,PACHECO,1.0
SONDA S.A.,PHILIPPI,1.0
SONDA S.A.,ROURKE,1.0
SONDA S.A.,SERRANO,1.0
SONDA S.A.,SOTO,1.0
SONDA S.A.,URETA,1.0
SONDA S.A.,VALDES,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,BUDGE,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,CARVALLO,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,CORREA,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,COVARRUBIAS,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,CUBILLOS,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,EGUIGUREN,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,LARRONDE,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,MATURANA,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,OSSA,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,RODRIGUEZ,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,ROZAS,3.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,SANHUEZA,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,TRONCOSO,1.0
SOPROCAL CALERIAS E INDUSTRIAS S.A.,ZEGERS,1.0
SOPROLE INVERSIONES S.A.,ALFONSO,1.0
SOPROLE INVERSIONES S.A.,ARRIAGADA,1.0
SOPROLE INVERSIONES S.A.,BARRIGA,1.0
SOPROLE INVERSIONES S.A.,BITRAN,1.0
SOPROLE INVERSIONES S.A.,CERDA,1.0
SOPROLE INVERSIONES S.A.,COVARRUBIAS,1.0
SOPROLE INVERSIONES S.A.,DIEZ,1.0
SOPROLE INVERSIONES S.A.,FERNANDEZ,1.0
SOPROLE INVERSIONES S.A.,HERRERA,1.0
SOPROLE INVERSIONES S.A.,HUIDOBRO,1.0
SOPROLE INVERSIONES S.A.,JIMENEZ,1.0
SOPROLE INVERSIONES S.A.,LEON,1.0
SOPROLE INVERSIONES S.A.,MATUS,1.0
SOPROLE INVERSIONES S.A.,MONTERO,1.0
SOPROLE INVERSIONES S.A.,PARODI,1.0
SOPROLE INVERSIONES S.A.,PEREZ,1.0
SOPROLE INVERSIONES S.A.,PICKERING,1.0
SOPROLE INVERSIONES S.A.,PRIETO,1.0
SOPROLE INVERSIONES S.A.,SANCHEZ,1.0
SOPROLE INVERSIONES S.A.,SEPULVEDA,1.0
SOPROLE INVERSIONES S.A.,VALDES,1.0
SOPROLE INVERSIONES S.A.,VALENTE,1.0
SOPROLE INVERSIONES S.A.,VARELA,1.0
SOPROLE INVERSIONES S.A.,VEGA,1.0
SOPROLE INVERSIONES S.A.,VIAS,1.0
SOPROLE INVERSIONES S.A.,WALKER,1.0
SOQUIMICH COMERCIAL S.A.,CONTESSE,1.0
SOQUIMICH COMERCIAL S.A.,DIAZ,1.0
SOQUIMICH COMERCIAL S.A.,ERRAZURIZ,1.0
SOQUIMICH COMERCIAL S.A.,FONTAINE,1.0
SOQUIMICH COMERCIAL S.A.,GONZALEZ,2.0
SOQUIMICH COMERCIAL S.A.,JIMENEZ,1.0
SOQUIMICH COMERCIAL S.A.,LEROU,2.0
SOQUIMICH COMERCIAL S.A.,MUNOZ,1.0
SOQUIMICH COMERCIAL S.A.,ORTIZ,1.0
SOQUIMICH COMERCIAL S.A.,PACHECO,1.0
SOQUIMICH COMERCIAL S.A.,PONCE,3.0
SOQUIMICH COMERCIAL S.A.,RAMOS,1.0
SOQUIMICH COMERCIAL S.A.,RODRIGUEZ,1.0
SOQUIMICH COMERCIAL S.A.,SALAMANCA,1.0
SOQUIMICH COMERCIAL S.A.,TAMPIER,1.0
SOQUIMICH COMERCIAL S.A.,TOMIC,1.0
STADIO ITALIANO DI CONCEPCION S.A.,CABRERA,1.0
STADIO ITALIANO DI CONCEPCION S.A.,GONZALEZ,1.0
STADIO ITALIANO DI CONCEPCION S.A.,SAEZ,2.0
STF CORREDORES DE BOLSA SPA,WILSON,1.0
SUN DREAMS S.A.,FISCHER,2.0
SUN DREAMS S.A.,GUTIERREZ,1.0
SUN DREAMS S.A.,LARRAIN,1.0
SUN DREAMS S.A.,MORGAN,1.0
SUN DREAMS S.A.,OVALLE,1.0
TANNER ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,AGUIRRE,1.0
TANNER ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,ALAMOS,1.0
TANNER ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,BARAONA,1.0
TANNER ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,BULNES,1.0
